"pid","assessed_value"
5341,286861.194960102
5342,189496.38806153
5343,24496.574192196
5344,189897.755710272
5345,1153624.54599728
5346,216964.922371185
5347,307820.486305068
5348,158124.728652122
5349,54803.8300281163
5350,136228.652253918
5351,159503.493156882
5352,61251.030426469
5353,158281.25895703
5354,130983.187203849
5355,159885.000511254
5356,2657.00539647054
5357,256642.866741257
5358,171768.381464894
5359,318592.225909836
5360,75609.5977582622
5361,95434.1975562749
5362,250856.55199035
5363,361088.357925685
5364,75196.215241874
5365,82586.6470031107
5366,141174.417285473
5367,41136.7829022286
5368,196488.451930871
5369,374026.00384209
5370,306677.239330235
5371,229313.173065826
5372,51300.9927133222
5373,152350.547078216
5374,112856.134823862
5375,156693.596017882
5376,55863.0737350214
5377,120839.069503593
5378,216961.223938466
5379,212335.789661203
5380,332649.345579715
5381,328486.20892025
5382,344174.547068806
5383,307248.562616145
5384,229418.546043146
5385,216246.238521053
5386,286221.974166255
5387,83886.1374200709
5388,168073.335415548
5389,172195.841945702
5390,226838.982822262
5391,120391.0767185
5392,296041.552423254
5393,1068867.9364957
5394,64267.1180010762
5395,241593.478609814
5396,278435.493147412
5397,434317.370644743
5398,391080.256078318
5399,190384.20332438
5400,115270.163598495
5401,221947.962372562
5402,72818.131069535
5403,192496.27938134
5404,416342.301752309
5405,292875.50173996
5406,333674.822014004
5407,203588.927944647
5408,181625.635252656
5409,117874.747661676
5410,275732.340623994
5411,587160.819614465
5412,288244.808662998
5413,101264.563807575
5414,54908.9474910174
5415,322322.681399018
5416,158787.580487286
5417,260810.393444632
5418,56427.8160785236
5419,323627.994920852
5420,255106.020943078
5421,215271.763066218
5422,172674.488762095
5423,104130.41433442
5424,163132.292127415
5425,116246.352408075
5426,98396.3257830128
5427,291458.256036902
5428,328590.887509781
5429,0
5430,670906.940373193
5431,868959.777617835
5432,59231.3228539106
5433,6747.06385228882
5434,402021.252527666
5435,143749.894107831
5436,118569.262971692
5437,94547.1778729695
5438,130054.002239953
5439,66175.9036703715
5440,58669.710959653
5441,276781.477680161
5442,870766.371038107
5443,150090.728156036
5444,671023.791441356
5445,482905.342691579
5446,566468.007450747
5447,736536.846588836
5448,202891.141556457
5449,205774.051884404
5450,562557.391885669
5451,222274.888899807
5452,349517.357293263
5453,658227.678003718
5454,315892.705975034
5455,1198163.89136522
5456,103751.816297239
5457,265462.939660519
5458,74841.7270204174
5459,52134.3268090774
5460,352276.467292344
5461,379669.291077559
5462,503837.65940858
5463,1241069.66455433
5464,75105.3124583201
5465,563989.599258015
5466,455945.619319729
5467,193486.177524936
5468,991480.805417018
5469,82652.9187962943
5470,20657.9951507882
5471,110819.330786339
5472,652251.648695273
5473,264348.221079251
5474,683278.200386618
5475,85524.1283480372
5476,160274.339588651
5477,235212.027765373
5478,179056.477902881
5479,188742.539837658
5480,404080.512373512
5481,165316.999560432
5482,242551.139415311
5483,97835.6012142173
5484,410871.087563415
5485,231490.766714757
5486,200150.071337241
5487,0
5488,222731.06029643
5489,279227.789199435
5490,74262.2721501794
5491,146440.029038061
5492,167936.610907886
5493,414511.934426801
5494,399809.199973062
5495,210925.864593137
5496,1902547.24793833
5497,213150.270480325
5498,103088.240766223
5499,74534.3897840512
5500,536811.35346029
5501,56787.8279530109
5502,66332.0381823402
5503,285909.015945484
5504,304164.31176057
5505,23667.9491857496
5506,275480.946485892
5507,25969.4836099196
5508,205470.179274161
5509,172508.79567706
5510,133556.139354075
5511,1978543.82469843
5512,40002.0230295654
5513,11755.852678021
5514,158433.81230577
5515,194678.39104201
5516,300904.861126401
5517,307102.820130188
5518,97835.1193568069
5519,281459.153427805
5520,109659.723759461
5521,263075.392985748
5522,226546.63250582
5523,541444.827726879
5524,44953.4004825985
5525,294966.535299993
5526,196435.049846196
5527,1410.19572432723
5528,182247.07998391
5529,172105.245329684
5530,273675.065918155
5531,66806.5950843299
5532,115.252739586984
5533,217685.073737245
5534,247848.836609277
5535,1548618.65102312
5536,115963.339445496
5537,355818.031270902
5538,210427.52605485
5539,155623.251108845
5540,322184.103122763
5541,400966.029813564
5542,635671.050040017
5543,100238.492833961
5544,293687.699053393
5545,984324.731851905
5546,497973.588500836
5547,182646.452256
5548,518701.978888007
5549,1171618.27446624
5550,102791.276041278
5551,126350.84543671
5552,101911.33728656
5553,247132.462336886
5554,158139.049051298
5555,141825.861312104
5556,612630.923117904
5557,97912.145042877
5558,334071.216077668
5559,240370.616538796
5560,134003.688916983
5561,123060.444374895
5562,888096.623354103
5563,660536.073128076
5564,111765.345320035
5565,60269.0544737728
5566,252938.713394971
5567,205520.831028896
5568,437309.946171538
5569,272740.049052695
5570,0
5571,48413.8663137059
5572,43793.6662759995
5573,182821.294221089
5574,121305.311100591
5575,149623.364072772
5576,381488.82554514
5577,236698.451218536
5578,822326.884791652
5579,232248.166049399
5580,261506.186707589
5581,65652.339758127
5582,512803.904063179
5583,297071.164230315
5584,305833.257033038
5585,106013.736972894
5586,80442.2677976802
5587,231135.381215359
5588,162898.5510702
5589,157737.577912765
5590,134631.922159642
5591,470165.654666168
5592,241116.763508594
5593,326452.927022465
5594,50368.1852887686
5595,99289.0737363732
5596,299256.498247923
5597,192579.622237856
5598,286616.40367625
5599,42229.7493609975
5600,227145.509605025
5601,211900.404545768
5602,254473.857731903
5603,67848.2329118069
5604,274760.289245794
5605,193404.186405084
5606,48300.7510129842
5607,264778.286727715
5608,172635.768093382
5609,124582.674855034
5610,115600.362943676
5611,182271.986798565
5612,73062.6146917909
5613,274930.396137951
5614,613399.311934009
5615,423785.272984416
5616,232500.095691397
5617,187675.832517241
5618,209039.756813302
5619,177111.01793548
5620,841154.846299396
5621,113018.659685066
5622,217796.240513383
5623,36330.3336193888
5624,129941.090272499
5625,43988.1133946199
5626,180840.621442918
5627,233566.474361563
5628,185324.506398882
5629,998415.453138293
5630,36998.9061396315
5631,42408.4899539117
5632,718249.529156913
5633,165332.299974727
5634,267722.1247685
5635,585979.048006046
5636,66486.0897305977
5637,431208.672130673
5638,6015.92755896633
5639,218668.038396013
5640,165009.272779396
5641,133218.483437401
5642,169699.532101908
5643,127532.626438136
5644,180878.350762655
5645,158176.630486419
5646,129258.062294862
5647,67234.8119439733
5648,827111.4615457
5649,367754.827623671
5650,76712.5777184372
5651,373928.313327759
5652,677079.283573885
5653,494684.410597635
5654,376647.197626972
5655,1019099.6393962
5656,285914.995530962
5657,31476.0159998386
5658,89741.6494962893
5659,189015.783434472
5660,187314.726474738
5661,243372.899227774
5662,228994.389748127
5663,111071.391287378
5664,362509.407252728
5665,71210.6568085569
5666,41636.2366301468
5667,62746.4937574042
5668,22457.7868300553
5669,155789.772221922
5670,144269.110210212
5671,122606.320974647
5672,95673.7725570865
5673,222177.48019408
5674,429533.489833628
5675,95603.912523925
5676,209637.965906455
5677,123222.632405824
5678,158333.45432983
5679,435404.708081904
5680,799069.760504691
5681,359866.2591142
5682,136446.489216644
5683,364586.404153912
5684,203888.567999266
5685,620683.436145074
5686,235605.377864758
5687,38374.7323060642
5688,169616.114907274
5689,764438.267951934
5690,189397.327976715
5691,134039.969778903
5692,21752.6583778154
5693,118661.460636507
5694,456678.499146632
5695,116143.022286474
5696,502784.550119223
5697,129445.991325344
5698,829707.527728443
5699,535694.795377202
5700,5614.07300155942
5701,213393.695445719
5702,185992.445574449
5703,613640.262084682
5704,17824.5829489214
5705,173874.848730534
5706,418127.023943323
5707,255493.322687102
5708,234087.734426058
5709,87813.5882701201
5710,227854.505833194
5711,333989.861960695
5712,191878.958004244
5713,141002.045939022
5714,395111.22049399
5715,242963.667030078
5716,145612.016129475
5717,78037.7996438621
5718,356067.731618819
5719,189156.266005254
5720,89282.5884212036
5721,212655.485903734
5722,430121.93998901
5723,40867.0970694341
5724,334156.022048763
5725,529069.330368988
5726,383453.761238356
5727,256513.184049582
5728,337276.810949528
5729,418778.371664006
5730,251781.058142
5731,497039.878411019
5732,533009.561674846
5733,256835.862695896
5734,197326.851354097
5735,517461.987277433
5736,796825.874881634
5737,146432.593140042
5738,0
5739,427777.129547472
5740,293434.480783088
5741,713545.586913113
5742,699190.059654787
5743,53285.8153102453
5744,129329.259031467
5745,368220.152441468
5746,240438.602549541
5747,261310.198056307
5748,297704.153526829
5749,94351.9287189996
5750,138021.775152489
5751,82218.4776855385
5752,101279.284775438
5753,382491.379584967
5754,46808.0557757925
5755,527868.578610367
5756,93250.3020370232
5757,179323.157806632
5758,311023.146365361
5759,153643.158208315
5760,107699.655947332
5761,36599.5742581883
5762,173695.935865134
5763,289205.148469509
5764,158308.669286183
5765,353284.334946526
5766,143481.502422052
5767,486412.637666792
5768,176685.380372296
5769,331736.935246284
5770,219549.706975361
5771,18504.3376296972
5772,371445.812091433
5773,393164.170696572
5774,185362.842086572
5775,71960.9333733002
5776,161363.120478699
5777,186325.817778397
5778,431927.759232638
5779,20884.4115627675
5780,122375.255281703
5781,83451.6188294149
5782,1113993.49073067
5783,176554.90249446
5784,780613.131950827
5785,283942.166162318
5786,209437.69989035
5787,238066.120775813
5788,418501.138719808
5789,196012.366945051
5790,217366.736588509
5791,358545.318803704
5792,395865.411444535
5793,43001.1645371818
5794,233158.406564053
5795,0
5796,174136.358852329
5797,274044.484941538
5798,358985.858397888
5799,192780.627558943
5800,49274.6067258905
5801,145456.984025143
5802,0
5803,97663.3555579516
5804,557425.587740449
5805,676743.831845735
5806,296061.028346263
5807,125216.947646564
5808,172569.426402622
5809,218036.742709939
5810,129755.132723024
5811,89139.2027538304
5812,591332.336088296
5813,201675.749619502
5814,263180.074372171
5815,71086.3672362217
5816,116069.094408619
5817,88078.3432618484
5818,536044.977264441
5819,147326.766648634
5820,173544.019797267
5821,122267.639744082
5822,143284.967714781
5823,264246.112255865
5824,73846.6649874114
5825,333471.342982024
5826,109388.70996034
5827,223741.031578093
5828,36222.2097646947
5829,381154.911561585
5830,122291.671668037
5831,1394969.88067451
5832,183720.910606688
5833,115384.856107969
5834,129720.559046381
5835,273073.608816849
5836,737455.373318553
5837,148009.289330985
5838,385594.217288159
5839,221133.953667514
5840,565773.603104798
5841,352515.348272918
5842,619350.088325845
5843,740365.374631127
5844,168488.39576415
5845,348102.203007252
5846,304835.536010593
5847,115032.522342637
5848,528898.56216444
5849,414484.104057062
5850,162692.642845318
5851,84736.1054365023
5852,254327.590637641
5853,255778.573628748
5854,235963.639825774
5855,447843.785071136
5856,111057.816886539
5857,339158.412368882
5858,113902.098688245
5859,427434.512011342
5860,472376.72342668
5861,139522.867230383
5862,208556.477379265
5863,38098.478046477
5864,148407.762595788
5865,316660.530529543
5866,184217.054565358
5867,324732.81085322
5868,194998.459130194
5869,115700.511999555
5870,339817.784367407
5871,93721.1484640814
5872,34340.0298714684
5873,46466.6172528345
5874,216001.223972453
5875,238614.883038382
5876,30273.0152904694
5877,309170.905351691
5878,198716.601499237
5879,608410.980916111
5880,343611.964490836
5881,62294.8147247274
5882,29457.7455420141
5883,0
5884,241514.501607323
5885,152158.189823311
5886,364467.975758321
5887,268175.919015429
5888,217499.519142418
5889,158461.768716026
5890,167208.319721389
5891,405045.189898902
5892,50509.5607275582
5893,433361.88621739
5894,280220.944305876
5895,506772.564033082
5896,365780.432829005
5897,154098.593371116
5898,43496.336877932
5899,114292.627000731
5900,325106.730869159
5901,307491.350952459
5902,267956.71411411
5903,201774.896490905
5904,468341.624104037
5905,215887.909516985
5906,81933.6563995768
5907,61647.5964562002
5908,182420.273174269
5909,15076.1324083456
5910,434859.935933407
5911,26121.8004968601
5912,583168.245708341
5913,149732.685190846
5914,241672.579582147
5915,164900.066607145
5916,209876.297313912
5917,145700.256885418
5918,146549.519505192
5919,299133.782363489
5920,177876.028622299
5921,131579.744018733
5922,103349.729286464
5923,614444.479909907
5924,469558.271716212
5925,885206.234150775
5926,252846.584428851
5927,0
5928,65165.9398351151
5929,353708.424741787
5930,400834.596792086
5931,104384.818379804
5932,100638.505303099
5933,215051.283016049
5934,175840.383660174
5935,264388.148474139
5936,381707.703991936
5937,443332.02379478
5938,350676.027722275
5939,252954.704443716
5940,1175294.66605409
5941,25155.5887739366
5942,195883.623775879
5943,350375.679790244
5944,121905.747062124
5945,2476509.96144353
5946,89137.590524016
5947,201645.037700536
5948,646294.426197812
5949,119275.981928913
5950,202589.324972755
5951,2267536.24728339
5952,0
5953,104742.100894717
5954,97630.0464316492
5955,249396.305886311
5956,207960.682552635
5957,60345.5719197724
5958,113009.310090679
5959,250723.475365482
5960,42014.4213813975
5961,199452.357085711
5962,111901.353203142
5963,268970.263525777
5964,767574.979743328
5965,207052.347078403
5966,114041.082220313
5967,186023.432708608
5968,346653.469400879
5969,231716.947079042
5970,144873.652486361
5971,125387.65765568
5972,1431504.65466311
5973,42280.459667823
5974,475955.761834282
5975,105624.473624687
5976,262097.114377723
5977,345852.864573549
5978,117491.680414164
5979,40056.2805619555
5980,108526.747282449
5981,178280.50633109
5982,541271.114015305
5983,71875.5271231156
5984,82777.6025075193
5985,134911.423440643
5986,114470.757444477
5987,452221.661076237
5988,195399.247204737
5989,423226.590059864
5990,361883.222772132
5991,211774.034466184
5992,570309.943086033
5993,120209.779263989
5994,216281.000616363
5995,663664.066601268
5996,92919.4667607619
5997,496254.693897058
5998,238241.846394111
5999,182996.743803214
6000,569049.453549163
6001,280684.927843094
6002,437635.432405203
6003,96111.9428296633
6004,459057.053533161
6005,548423.88615132
6006,256802.040198792
6007,267209.426304259
6008,363733.986718358
6009,139984.417348367
6010,176125.375047653
6011,20366.1640168654
6012,73045.0342985827
6013,276368.307202128
6014,140434.911582059
6015,304651.173288751
6016,251371.185632753
6017,233282.914917228
6018,53982.2392901256
6019,18573.7405485341
6020,274085.360208667
6021,185961.166881705
6022,321459.919600262
6023,302711.818059506
6024,214281.130078982
6025,58328.8239804641
6026,113959.822526007
6027,189300.086497954
6028,278034.396300639
6029,540811.709316171
6030,120747.613185403
6031,495755.151481638
6032,250582.285332872
6033,257754.914548782
6034,88974.9049275939
6035,180066.184581733
6036,99462.671136012
6037,19243.0420082183
6038,243296.328615814
6039,503579.92730025
6040,261644.563079508
6041,63203.2854570177
6042,218857.903461162
6043,70169.3825017932
6044,702142.701443088
6045,1082069.87377796
6046,416791.402809815
6047,425428.255844043
6048,46218.9115630822
6049,181163.378897922
6050,47718.6723330092
6051,0
6052,123789.694746507
6053,169589.958991778
6054,568923.820870078
6055,229310.100499477
6056,189710.078665154
6057,63800.248579349
6058,204940.274584562
6059,220224.138106179
6060,164763.494776696
6061,371095.373222316
6062,61599.1908771128
6063,367654.253001735
6064,137105.938961861
6065,105126.675337633
6066,323700.753120212
6067,358535.577231075
6068,489558.99170278
6069,222286.635683963
6070,449598.530496129
6071,86804.8476486677
6072,357063.043987916
6073,141139.467735283
6074,566220.505801189
6075,168281.103261244
6076,156031.218131929
6077,2440770.32852447
6078,333082.781645991
6079,146361.814500587
6080,122028.425933886
6081,138793.626311662
6082,99314.1758103931
6083,186961.850283619
6084,305115.872653376
6085,1096423.10482774
6086,658680.353492997
6087,168901.869043277
6088,148114.081072989
6089,79994.5630881666
6090,179016.619941943
6091,353238.177259025
6092,421724.151501784
6093,19852.7192230927
6094,187813.952317499
6095,141184.74872437
6096,179133.894949122
6097,418714.39084166
6098,151016.264575314
6099,826095.591381808
6100,38481.2654361005
6101,412817.169396864
6102,532989.970625971
6103,226009.081915633
6104,178159.928777568
6105,199780.86955751
6106,118028.151991082
6107,97998.5874457079
6108,593821.78856999
6109,110682.565109634
6110,174061.098306788
6111,286425.805448153
6112,394436.604943439
6113,148626.529813449
6114,286909.562328702
6115,574771.169928109
6116,286869.815018178
6117,290002.824778058
6118,1327393.76723674
6119,222813.268108987
6120,170143.619347689
6121,438.208441156195
6122,391457.995197418
6123,724681.630638769
6124,399669.966647189
6125,117452.952923856
6126,784374.725803908
6127,609124.924553705
6128,96088.0202242411
6129,216613.750671307
6130,155760.534916968
6131,179765.905963782
6132,449019.527725433
6133,178498.024035375
6134,210625.221543865
6135,421892.405701917
6136,123579.905975445
6137,284369.996246262
6138,105312.763224688
6139,62495.9637416914
6140,109608.826814605
6141,242697.27247765
6142,260746.607188512
6143,200294.085402149
6144,134312.492249884
6145,172673.572158807
6146,103396.787533126
6147,528410.580815854
6148,205925.554613912
6149,352617.320421938
6150,900631.747530853
6151,81104.6061378587
6152,750354.930029209
6153,530496.281110639
6154,187313.486352939
6155,157752.559609859
6156,275396.193957261
6157,132872.629275672
6158,422640.48839786
6159,188397.055957079
6160,156622.804966888
6161,37685.4610990059
6162,178560.7746612
6163,60026.4411065837
6164,413912.210691159
6165,128613.835927988
6166,7475.29972248827
6167,657854.828658951
6168,297592.009286113
6169,265706.564590859
6170,12625.4221797209
6171,278101.116385479
6172,183597.289203682
6173,223210.34093062
6174,266722.67232958
6175,136945.73555847
6176,183477.434413407
6177,28714.5111173363
6178,51374.3192576339
6179,85446.6151293035
6180,1191927.09215387
6181,135482.212957165
6182,197812.825164607
6183,710114.710665702
6184,136797.284085999
6185,101769.105797091
6186,309829.542381322
6187,182447.515727215
6188,182851.590887496
6189,791446.582597368
6190,146101.336714467
6191,316199.419822075
6192,251350.778504769
6193,142974.485451207
6194,136444.172448539
6195,131564.476443035
6196,465695.931615045
6197,453412.526747856
6198,76578.8485395505
6199,281207.514638835
6200,201349.329521262
6201,425320.14851156
6202,33175.3939870464
6203,72921.0593885777
6204,483227.139751293
6205,752948.806421866
6206,167767.264471128
6207,74521.7457663806
6208,38094.5349090748
6209,229657.75463853
6210,436963.774254361
6211,309032.855640415
6212,359981.55021352
6213,91963.9606264296
6214,257531.035676954
6215,97918.6655892007
6216,0
6217,105948.244656001
6218,41900.2465305297
6219,113670.222676455
6220,399186.571210368
6221,130774.315996675
6222,107869.478561015
6223,4134.56181424757
6224,443707.192912997
6225,226801.53986777
6226,286992.812356193
6227,0
6228,178838.022982444
6229,399081.133501515
6230,38750.3195912813
6231,456975.852644099
6232,169561.236996814
6233,440980.784563275
6234,477025.042338559
6235,63892.3535430972
6236,298456.572109374
6237,148567.85671095
6238,465785.328386421
6239,211932.725792211
6240,162351.294612604
6241,70296.5112296543
6242,120091.629786087
6243,280675.2798864
6244,83269.3596513896
6245,218084.729882563
6246,40015.6264401872
6247,85343.6364171613
6248,307995.583534679
6249,232584.458605326
6250,122521.105499903
6251,68821.5801952406
6252,505429.937528885
6253,132461.798337164
6254,214383.294966643
6255,86010.9795163776
6256,348193.607043519
6257,433675.284847475
6258,873700.664414669
6259,212278.656665545
6260,507741.033824786
6261,164480.306617751
6262,250010.174133842
6263,301172.976712768
6264,48318.5043365736
6265,52043.3754488148
6266,373098.936521401
6267,31459.5467754517
6268,557686.645537018
6269,276804.166844447
6270,188312.62601301
6271,242447.631335758
6272,315141.845278757
6273,321060.366278127
6274,203576.127293457
6275,160012.21442766
6276,208353.022521908
6277,269772.398383583
6278,209984.524829657
6279,63547.9994675089
6280,155323.791866161
6281,1030369.16871693
6282,487178.229296287
6283,247310.399019518
6284,131746.477436083
6285,44014.602205983
6286,79104.0937946952
6287,244917.504680004
6288,83950.8760781866
6289,59377.3419767302
6290,451636.153908419
6291,183897.820796726
6292,87719.9614628793
6293,435236.581332708
6294,94745.5939218222
6295,115665.877927746
6296,506556.970188429
6297,467755.421009649
6298,499074.155083732
6299,169362.652233311
6300,39138.1459500243
6301,215273.07775067
6302,202876.116886683
6303,153011.268608632
6304,170133.944207716
6305,214420.47982756
6306,137863.545775046
6307,421661.093635338
6308,169850.772645195
6309,191224.781168156
6310,352964.741450869
6311,124417.378062183
6312,133881.192015951
6313,1048235.55728007
6314,163096.128344295
6315,255728.54706529
6316,158374.364584734
6317,390695.497733094
6318,264644.492577006
6319,413096.826543415
6320,113511.415005915
6321,88598.5187766635
6322,508171.225800462
6323,182100.859116199
6324,139946.371449566
6325,736302.839953841
6326,357226.199175722
6327,62767.4593907539
6328,0
6329,197068.623813865
6330,192755.290285934
6331,236312.418936341
6332,184877.041627478
6333,198103.725136909
6334,34714.6061530018
6335,743423.421644602
6336,462508.587677448
6337,881737.77309282
6338,63149.1158331627
6339,387597.839209746
6340,409083.631982003
6341,268707.683096693
6342,380677.097565926
6343,304020.90392182
6344,575926.335312735
6345,110915.954833713
6346,241932.154648392
6347,521059.512189826
6348,273759.648309981
6349,82393.696354968
6350,59205.3099463688
6351,268498.425269091
6352,777572.699804414
6353,302533.860414283
6354,89809.1159959307
6355,291727.438531216
6356,331420.789184654
6357,331109.736881085
6358,94961.268700001
6359,208988.514902559
6360,173171.438900648
6361,975120.583292327
6362,323739.470870409
6363,94038.7302145579
6364,132105.253776169
6365,434450.470920755
6366,334995.703168551
6367,252639.928586106
6368,156687.185843909
6369,238393.89173926
6370,227670.216625163
6371,58446.3449605617
6372,217436.561948854
6373,428910.573278174
6374,328563.962329083
6375,325792.333178235
6376,270537.649813126
6377,294585.04751322
6378,87659.7589861042
6379,217316.646433556
6380,151664.115663829
6381,137038.214545729
6382,565601.470453644
6383,150522.412490168
6384,138929.576515303
6385,187147.21689931
6386,464845.879009173
6387,212396.134211361
6388,166935.977370593
6389,227765.058675752
6390,234005.215090048
6391,114685.301392054
6392,120851.868437939
6393,152516.282847797
6394,95467.1889642776
6395,180627.858808495
6396,208818.765234282
6397,134157.396468146
6398,569762.289677219
6399,468667.297004921
6400,366303.025113212
6401,11847.1612827904
6402,170917.6378563
6403,350670.96019156
6404,254262.777881926
6405,203020.595985661
6406,120743.579426546
6407,223179.239110701
6408,310601.243655658
6409,228380.967478621
6410,293442.145629259
6411,422787.385353295
6412,43305.9686004172
6413,163142.912774228
6414,140338.015673716
6415,187565.219416438
6416,144651.346170317
6417,1109677.60940816
6418,142388.046026615
6419,696439.478761293
6420,424914.342577899
6421,119551.765556995
6422,219931.832859326
6423,285364.40201004
6424,402326.84981543
6425,252383.595399468
6426,104256.584288649
6427,432827.713200973
6428,66820.5847895671
6429,347649.882471384
6430,38994.7791335611
6431,111230.842240502
6432,313144.731821226
6433,167427.866342286
6434,69884.3015783499
6435,80310.6724641244
6436,1468638.6832675
6437,189694.364071024
6438,113032.391429342
6439,131192.520755744
6440,210844.212798669
6441,960137.619799322
6442,38772.0745969486
6443,13569.929396524
6444,66650.7399153732
6445,475565.656641492
6446,161698.636505642
6447,369473.703000872
6448,168729.688154657
6449,276780.526110877
6450,680538.918822701
6451,427513.015141735
6452,82407.3527339742
6453,215298.560545329
6454,0
6455,600159.598009854
6456,750226.508508483
6457,127010.784521589
6458,494403.231393716
6459,222262.477293725
6460,80147.8963512629
6461,132833.180326462
6462,184642.829125088
6463,698873.858464419
6464,190039.759287745
6465,4462.41974055162
6466,158023.205049657
6467,305838.65507478
6468,211787.505574708
6469,237694.415907647
6470,198808.387935833
6471,239647.844662101
6472,259303.163479509
6473,103749.442873024
6474,478713.644101888
6475,99740.9653802977
6476,215587.635678557
6477,424393.106052418
6478,282588.727036727
6479,186896.077291958
6480,5251.1691272516
6481,215142.556789576
6482,268139.254724125
6483,35757.0699150861
6484,35414.3549226841
6485,192858.222142542
6486,401395.211298079
6487,120781.849168041
6488,115655.507669678
6489,1102372.0271129
6490,2236.52540413459
6491,495836.769937504
6492,161603.635178347
6493,251441.207456835
6494,471622.340694578
6495,205483.802220257
6496,180416.54208309
6497,201607.120402869
6498,184975.218550016
6499,160870.544825711
6500,185110.87176688
6501,167957.928309208
6502,171523.837196292
6503,305065.780233895
6504,182180.562626803
6505,149496.36925295
6506,207388.911690699
6507,247235.696956176
6508,644025.064032909
6509,169492.332631127
6510,115711.20001025
6511,160482.39295159
6512,79113.6979607584
6513,173541.750783496
6514,208935.419603166
6515,62906.8293889132
6516,192016.803961807
6517,91986.4722312177
6518,50170.0634484482
6519,83340.9565239867
6520,497666.562459452
6521,4035.03193635034
6522,82903.8007440451
6523,718725.424052931
6524,184015.703862669
6525,60093.5819456485
6526,343222.681582598
6527,201673.867078285
6528,213646.548950088
6529,315544.621677698
6530,286424.997011051
6531,269743.351524462
6532,631880.270803022
6533,349995.155086197
6534,61381.1616798965
6535,26379.6177925884
6536,260173.739501445
6537,334581.796905956
6538,113093.063697548
6539,619549.827832179
6540,207883.172638565
6541,345099.73879764
6542,127730.96220564
6543,632627.416898324
6544,319735.819493497
6545,237370.926224832
6546,229620.104409535
6547,92686.0714866155
6548,26759.4198587046
6549,60586.928010574
6550,97571.1361586035
6551,183005.010374608
6552,19125.7224230078
6553,119643.364091041
6554,294482.326428699
6555,475882.547789779
6556,251748.657438107
6557,75571.0629133589
6558,0
6559,449174.231129614
6560,401773.851504438
6561,512898.645557366
6562,189059.279663987
6563,126906.12694263
6564,171844.476682276
6565,154966.408465321
6566,160256.908563211
6567,29811.7021989621
6568,150336.014181027
6569,649377.767576999
6570,427162.776184982
6571,58783.0999364491
6572,233301.135745161
6573,116738.640849282
6574,37844.6760714622
6575,499618.323396633
6576,0
6577,170906.707741714
6578,189745.680842504
6579,70532.6641710733
6580,274551.209130446
6581,213904.943106689
6582,452493.810137876
6583,27799.4203065546
6584,147140.817206674
6585,525242.889934947
6586,108691.126429783
6587,44526.1314083803
6588,209742.205950601
6589,451159.276485785
6590,185221.797366316
6591,253725.96373867
6592,582163.129813449
6593,282782.352238421
6594,285834.9417467
6595,538876.742129638
6596,206390.648543375
6597,53279.939906001
6598,368783.322009412
6599,454577.412625864
6600,203382.252143329
6601,314994.420768932
6602,356194.701975803
6603,260496.807274597
6604,232758.888848257
6605,450537.333584588
6606,667427.131849523
6607,396121.612262862
6608,567193.942636907
6609,71200.7497193743
6610,686804.623541855
6611,526126.666721847
6612,228155.740927814
6613,340512.790172128
6614,366993.620312439
6615,146354.01305047
6616,635378.733642204
6617,38295.2960253218
6618,67109.370935061
6619,25624.4891655412
6620,246149.715047013
6621,498877.419031036
6622,277422.999418738
6623,280459.809131162
6624,0
6625,36097.1825171476
6626,270253.069953197
6627,37392.9275894082
6628,4599.93096628186
6629,151703.644445719
6630,1488389.81964691
6631,257923.32852031
6632,349925.533150716
6633,303508.47789312
6634,159934.917294948
6635,773718.411448784
6636,263650.088231329
6637,279731.631894722
6638,378747.190808491
6639,115085.986711689
6640,393640.819419247
6641,259151.06855858
6642,53821.5082490025
6643,101878.288601845
6644,112754.654362963
6645,132213.472603025
6646,45273.808917174
6647,126647.982302058
6648,232522.242077741
6649,365389.036919446
6650,416945.615489112
6651,159830.668501453
6652,499525.380368605
6653,26306.4141698542
6654,226064.359606244
6655,549457.80347436
6656,321543.584650108
6657,245050.829754231
6658,1697436.66785891
6659,259771.167363356
6660,897471.482712463
6661,232519.106116879
6662,67276.1410838507
6663,176706.856612954
6664,268920.767794951
6665,93757.0961713208
6666,53157.9966755185
6667,178005.908482371
6668,214280.214216187
6669,166904.445761695
6670,192253.505257384
6671,284776.385166873
6672,221939.172279599
6673,690863.305622118
6674,117061.884269438
6675,129261.981399554
6676,336838.36095734
6677,74275.6318350528
6678,428885.477725422
6679,240465.41362154
6680,10150.016610423
6681,71961.0974694456
6682,140402.04692466
6683,119669.491238243
6684,1219891.61617038
6685,288001.250543383
6686,45529.1583018648
6687,1518036.32312769
6688,127685.764400354
6689,206483.058251948
6690,230941.543532827
6691,139386.531773101
6692,798124.192847414
6693,455049.112898921
6694,366509.356340496
6695,42914.198759023
6696,463950.347509771
6697,345563.682897276
6698,156851.084559392
6699,232072.304131305
6700,251915.1887606
6701,807208.673766851
6702,34313.5362949616
6703,336986.092569684
6704,133010.200145235
6705,272852.914520064
6706,148411.116537747
6707,99148.7999827154
6708,209575.957826673
6709,229700.430442762
6710,195503.320554274
6711,805426.556384206
6712,385839.268167018
6713,282817.856539872
6714,357592.405340281
6715,130026.724099041
6716,404729.811054564
6717,285932.807299244
6718,531870.505521001
6719,226514.272476553
6720,226111.538594634
6721,172947.33478062
6722,84712.6896307585
